0,1
0.1,0.905
0.2,0.819025
0.3,0.741218
0.4,0.670802
0.5,0.607076
0.6,0.549404
0.7,0.49721
0.8,0.449975
0.9,0.407228
1,0.368541
1.1,0.33353
1.2,0.301844
1.3,0.273169
1.4,0.247218
1.5,0.223732
1.6,0.202478
1.7,0.183242
1.8,0.165834
1.9,0.15008
2,0.135822
2.1,0.122919
2.2,0.111242
2.3,0.100674
2.4,0.09111
2.5,0.0824545
2.6,0.0746213
2.7,0.0675323
2.8,0.0611167
2.9,0.0553107
3,0.0500561
3.1,0.0453008
3.2,0.0409972
3.3,0.0371025
3.4,0.0335778
3.5,0.0303879
3.6,0.027501
3.7,0.0248884
3.8,0.022524
3.9,0.0203842
4,0.0184477
4.1,0.0166952
4.2,0.0151092
4.3,0.0136738
4.4,0.0123748
4.5,0.0111992
4.6,0.0101353
4.7,0.0091724
4.8,0.00830103
4.9,0.00751243
5,0.00679875
5.1,0.00615287
5.2,0.00556834
5.3,0.00503935
5.4,0.00456061
5.5,0.00412735
5.6,0.00373526
5.7,0.00338041
5.8,0.00305927
5.9,0.00276864
6,0.00250562
6.1,0.00226758
6.2,0.00205216
6.3,0.00185721
6.4,0.00168077
6.5,0.0015211
6.6,0.00137659
6.7,0.00124582
6.8,0.00112747
6.9,0.00102036
7,0.000923423
7.1,0.000835697
7.2,0.000756306
7.3,0.000684457
7.4,0.000619434
7.5,0.000560587
7.6,0.000507332
7.7,0.000459135
7.8,0.000415517
7.9,0.000376043
8,0.000340319
8.1,0.000307989
8.2,0.00027873
8.3,0.00025225
8.4,0.000228287
8.5,0.000206599
8.6,0.000186973
8.7,0.00016921
8.8,0.000153135
8.9,0.000138587
9,0.000125422
9.1,0.000113506
9.2,0.000102723
9.3,9.29646e-05
9.4,8.4133e-05
9.5,7.61404e-05
9.6,6.8907e-05
9.7,6.23609e-05
9.8,5.64366e-05
9.9,5.10751e-05
10,4.6223e-05
