0,1
0.1,0.904833
0.2,0.818723
0.3,0.740808
0.4,0.670308
0.5,0.606517
0.6,0.548797
0.7,0.49657
0.8,0.449313
0.9,0.406553
1,0.367863
1.1,0.332855
1.2,0.301178
1.3,0.272516
1.4,0.246581
1.5,0.223115
1.6,0.201882
1.7,0.18267
1.8,0.165285
1.9,0.149556
2,0.135323
2.1,0.122445
2.2,0.110792
2.3,0.100248
2.4,0.0907081
2.5,0.0820757
2.6,0.0742649
2.7,0.0671973
2.8,0.0608024
2.9,0.055016
3,0.0497803
3.1,0.0450429
3.2,0.0407563
3.3,0.0368777
3.4,0.0333681
3.5,0.0301926
3.6,0.0273193
3.7,0.0247194
3.8,0.0223669
3.9,0.0202383
4,0.0183123
4.1,0.0165696
4.2,0.0149927
4.3,0.0135659
4.4,0.0122749
4.5,0.0111067
4.6,0.0100497
4.7,0.00909335
4.8,0.00822796
4.9,0.00744494
5,0.00673643
5.1,0.00609534
5.2,0.00551527
5.3,0.0049904
5.4,0.00451548
5.5,0.00408576
5.6,0.00369693
5.7,0.0033451
5.8,0.00302676
5.9,0.00273872
6,0.00247808
6.1,0.00224225
6.2,0.00202886
6.3,0.00183578
6.4,0.00166108
6.5,0.001503
6.6,0.00135996
6.7,0.00123054
6.8,0.00111343
6.9,0.00100747
7,0.000911594
7.1,0.00082484
7.2,0.000746343
7.3,0.000675316
7.4,0.000611049
7.5,0.000552897
7.6,0.00050028
7.7,0.00045267
7.8,0.000409591
7.9,0.000370611
8,0.000335341
8.1,0.000303428
8.2,0.000274552
8.3,0.000248424
8.4,0.000224782
8.5,0.00020339
8.6,0.000184034
8.7,0.00016652
8.8,0.000150673
8.9,0.000136334
9,0.00012336
9.1,0.00011162
9.2,0.000100997
9.3,9.13858e-05
9.4,8.2689e-05
9.5,7.48197e-05
9.6,6.76994e-05
9.7,6.12567e-05
9.8,5.54271e-05
9.9,5.01523e-05
10,4.53794e-05
